energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;track_album_name;playlist_name;track_id;track_name;track_album_release_date;instrumentalness;mode;key;duration_ms;acousticness;playlist_subgenre
71;92009;535;latin;-2978;141;523;Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid;4;324;70;https://api.spotify.com/v1/tracks/34ZngZgo8xicbt1EE8Ob8Z;The Academy;Reggaeton Hits;34ZngZgo8xicbt1EE8Ob8Z;Porno;2019-10-11;0;0;1;212653;428;reggaeton
668;128027;924;latin;-6795;678;787;KAROL G;4;469;93;https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k;Si Antes Te Hubiera Conocido;Reggaeton Hits;6WatFBLVB0x077xWeoVc2k;Si Antes Te Hubiera Conocido;2024-06-21;594;1;11;195824;446;reggaeton
482;100029;69;latin;-6335;728;356;Fuerza Regida;4;2;88;https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4;PERO NO TE ENAMORES;Reggaeton Hits;5AH31dDNgxCMGDdxubNNn4;NEL;2024-07-25;4;0;7;149074;523;reggaeton
779;128028;937;latin;-3539;408;95;Luis R Conriquez, Joel De La P, Chimbala;4;329;71;https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ;Que Se Cuide;Reggaeton Hits;22jhscHs2DoVqKG5vKJytQ;Que Se Cuide;2024-05-04;0,00685;0;4;155625;22;reggaeton
583;115221;669;latin;-8949;1;271;Victor Mendivil, Oscar Maydon;4;269;83;https://api.spotify.com/v1/tracks/1cZHUhGz7xJ8c4szDipipd;Mejores Jordans;Reggaeton Hits;1cZHUhGz7xJ8c4szDipipd;Mejores Jordans;2024-07-30;0,000254;1;1;234716;603;reggaeton
496;100025;696;latin;-7532;626;476;FloyyMenor, Lewis Somes;4;365;76;https://api.spotify.com/v1/tracks/0ZS96pPRLyGUViVi5PWCAR;EL COMIENZO;Reggaeton Hits;0ZS96pPRLyGUViVi5PWCAR;APAGA EL CEL;2024-08-09;397;0;9;184806;273;reggaeton
665;10009;858;latin;-4772;119;659;Feid, Young Miko;4;152;79;https://api.spotify.com/v1/tracks/1hZsWUnLbqRw09jLAMQSsb;FERXXOCALIPSIS;Reggaeton Hits;1hZsWUnLbqRw09jLAMQSsb;CLASSY 101;2023-12-01;0;1;11;195587;126;reggaeton
86;100019;774;latin;-2888;116;446;Feid, ATL Jacob;4;13;88;https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi;FERXXOCALIPSIS;Reggaeton Hits;7bywjHOc0wSjGGbj04XbVi;LUNA;2023-12-01;0;0;7;196800;131;reggaeton
507;99994;755;latin;-676;18;606;FloyyMenor, Lewis Somes;4;684;76;https://api.spotify.com/v1/tracks/27bcRgu0wnDteieWlLCxc8;EL COMIENZO;Reggaeton Hits;27bcRgu0wnDteieWlLCxc8;TU TA RICA;2024-08-09;0,00182;0;3;124806;293;reggaeton
599;86533;828;brazilian;-1624;775;478;MC L da Vinte, MC Gury;5;149;73;https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT;Parado no Bailão;Brazilian Funk;3Hb9kUdm4yf839Fle4RIdT;Parado no Bailão;2018-07-23;0;1;11;171692;381;funk
827;129949;956;brazilian;1295;423;614;Mc Delux, DJ Guih Da ZO;4;222;70;https://api.spotify.com/v1/tracks/7snnTlaWaN39nfN1PhUaT8;Se Voce Nao Quer Passa a Vez;Brazilian Funk;7snnTlaWaN39nfN1PhUaT8;Se Voce Nao Quer Passa a Vez;2022-03-22;259;1;9;133846;136;funk
99;126015;748;brazilian;-239;267;386;6YNTHMANE, RXDXVIL;4;151;72;https://api.spotify.com/v1/tracks/6yVjjQA31SLM1kc4j5jPwF;BRAZILIAN DANÇA PHONK;Brazilian Funk;6yVjjQA31SLM1kc4j5jPwF;BRAZILIAN DANÇA PHONK;2023-05-12;132;1;1;118194;303;funk
803;130028;877;brazilian;-3195;87;795;S3BZS, Mc Gw, Mc Menor Do Alvorada;4;507;77;https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf;MONTAGEM - PR FUNK;Brazilian Funk;6njJR3OIp3oA0Kc4aC9Tzf;MONTAGEM - PR FUNK;2023-05-01;56;1;9;61673;734;funk
413;130078;92;brazilian;-7901;133;679;MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho;4;752;72;https://api.spotify.com/v1/tracks/64CovjRwInpOJW4PiGMprY;Faz um Vuk Vuk (Teto Espelhado);Brazilian Funk;64CovjRwInpOJW4PiGMprY;Faz um Vuk Vuk (Teto Espelhado);2023-07-20;514;0;7;138462;504;funk
789;130053;89;brazilian;-1826;192;758;DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf;4;428;69;https://api.spotify.com/v1/tracks/448158cOtdLyR59DJnzpON;Te Maceto Depois Do Baile;Brazilian Funk;448158cOtdLyR59DJnzpON;Te Maceto Depois Do Baile;2024-05-14;0;1;11;199615;147;funk
427;80492;492;brazilian;-637;53;443;DJ TOPO, Seu Jorge, Mc Leozin, MC G15;5;372;77;https://api.spotify.com/v1/tracks/6RjSXi9cPGroetXeNsWFGL;MTG QUEM NÃO QUER SOU EU;Brazilian Funk;6RjSXi9cPGroetXeNsWFGL;MTG QUEM NÃO QUER SOU EU;2024-05-10;482;0;9;123692;364;funk
669;13005;949;brazilian;-3922;169;843;Mc Pogba, DJ Guih Da ZO;4;222;78;https://api.spotify.com/v1/tracks/6hZGsChumRhWG24OEh698c;Ela Joga na Hora;Brazilian Funk;6hZGsChumRhWG24OEh698c;Ela Joga na Hora;2024-03-28;592;0;2;132923;36;funk
687;117008;778;brazilian;-8568;356;839;THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia;4;105;78;https://api.spotify.com/v1/tracks/7IFsTX5H1sWcEl8joV0IdD;THE BOX MEDLEY FUNK 2;Brazilian Funk;7IFsTX5H1sWcEl8joV0IdD;THE BOX MEDLEY FUNK 2;2024-04-18;105;0;11;266667;578;funk
955;130068;679;brazilian;-3715;125;713;Dj Samir, Rodricci, Launch13;4;437;71;https://api.spotify.com/v1/tracks/5pvVt1ak0vsGRE0Hl4kudu;Louca Encubada;Brazilian Funk;5pvVt1ak0vsGRE0Hl4kudu;Louca Encubada;2023-10-13;235;1;6;119221;737;funk
582;84917;615;brazilian;-93;791;892;DJ JOÃO PEREIRA, MC Koringa;5;364;68;https://api.spotify.com/v1/tracks/6zdL0aLZs6g61SPGrlMvrM;DANÇA PRA ME PROVOCAR;Brazilian Funk;6zdL0aLZs6g61SPGrlMvrM;DANÇA PRA ME PROVOCAR;2023-09-14;0,00655;1;6;157216;269;funk
96;130118;863;brazilian;-1458;853;586;DENNIS, MC Kevin o Chris;4;492;71;https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v;Tá OK;Brazilian Funk;0fABszUFNbNq9IW503Gj8v;Tá OK;2023-05-04;526;1;11;92093;497;funk
907;117054;863;brazilian;-5077;182;304;Ichiss;4;295;72;https://api.spotify.com/v1/tracks/1Xvs6IKi0O1PWYzzIwxR2Q;WHINE IN BRAZIL FUNK;Brazilian Funk;1Xvs6IKi0O1PWYzzIwxR2Q;WHINE IN BRAZIL FUNK;2024-07-09;813;0;4;107971;683;funk
59;86429;711;brazilian;-5967;798;702;Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA;5;271;70;https://api.spotify.com/v1/tracks/24R0oyjvhV4HIFFvoK3XkP;Baile do Bruxo (DELUXE);Brazilian Funk;24R0oyjvhV4HIFFvoK3XkP;TUMBÁTUM;2023-12-22;0,000183;0;6;121384;26;funk
327;90025;707;turkish;-17176;155;181;Semicenk;4;687;75;https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB;Geçiyor Zaman;Turkish Pop;38d47UiHhyu4wdbPYz0ZUB;Onlar Anlamaz Halden;2024-08-09;148;0;0;176000;185;pop
729;98022;629;turkish;-5235;253;427;Semicenk;4;379;75;https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX;Geçiyor Zaman;Turkish Pop;3ma4Ef3Bnl3UBOV4ShiMLX;Geçiyor Zaman;2024-08-09;0,00775;0;7;154286;431;pop
656;120001;685;turkish;-8028;318;556;Semicenk;4;411;70;https://api.spotify.com/v1/tracks/2crO2eSwgjOoAanagD2sFc;Geçiyor Zaman;Turkish Pop;2crO2eSwgjOoAanagD2sFc;Kader Sa? Olsun;2024-08-09;0;0;7;172000;702;pop
606;95056;831;turkish;-484;973;883;Semicenk, Do?u Swag;4;626;72;https://api.spotify.com/v1/tracks/2CZzw0He9fzyi2FkBkn4Bk;Küle Dönmü?sün;Turkish Pop;2CZzw0He9fzyi2FkBkn4Bk;Küle Dönmü?sün;2024-06-14;0,000104;0;8;146526;684;pop
914;10802;726;turkish;-4226;54;839;Simge;4;802;74;https://api.spotify.com/v1/tracks/28Aau4tlztDlgKJQXrWhZR;Önümüz Yaz;Turkish Pop;28Aau4tlztDlgKJQXrWhZR;Önümüz Yaz;2024-06-21;0;1;7;181518;758;pop
724;78753;536;turkish;-684;116;587;Ebru Ya?ar, Siyam, Zeyd;4;152;68;https://api.spotify.com/v1/tracks/30kd9r9pbMn6bs6CKyFOCu;Yine Çal?yor;Turkish Pop;30kd9r9pbMn6bs6CKyFOCu;Kafam?n ?çi;2024-05-22;0;0;9;142000;748;pop
622;204028;406;turkish;-7647;309;567;Zeynep Bast?k;4;648;69;https://api.spotify.com/v1/tracks/1whKKdtCiFjN7MW7DrIRUH;Lan;Turkish Pop;1whKKdtCiFjN7MW7DrIRUH;Lan;2024-03-08;0,00135;0;3;196075;497;pop
538;141894;52;hip-hop;-8109;119;177;Mac Miller;4;206;73;https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx;Swimming;Chill Hop;5bJ1DrEM4hNCafcDd1oxHx;Self Care;2018-08-03;187;1;1;345133;367;chill
586;130012;891;hip-hop;-4665;213;954;Aaron May;4;121;75;https://api.spotify.com/v1/tracks/3RKLJPyyMZfwebsePAzqjL;CHASE;Chill Hop;3RKLJPyyMZfwebsePAzqjL;I'm Good Luv, Enjoy.;2019-02-28;0;1;11;134548;833;chill
722;119973;769;hip-hop;-5485;111;57;The Weeknd, Playboi Carti;4;507;92;https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL;Timeless;Chill Hop;1Es7AUAhQvapIcoh3qMKDL;Timeless (with Playboi Carti);2024-09-27;0,000256;0;11;256000;584;chill
84;95416;856;hip-hop;-7736;773;792;MF DOOM, Pebbles The Invisible Girl;4;334;72;https://api.spotify.com/v1/tracks/7EQvdUJqZ2i7SWvSB2VqGA;Operation: Doomsday (Complete);Chill Hop;7EQvdUJqZ2i7SWvSB2VqGA;Doomsday;1999-10-19;0;0;6;298053;973;chill
818;97571;373;hip-hop;-319;434;361;Tyler, The Creator, Teezo Touchdown;4;102;87;https://api.spotify.com/v1/tracks/0VaeksJaXy5R1nvcTMh3Xk;CHROMAKOPIA;Chill Hop;0VaeksJaXy5R1nvcTMh3Xk;Darling, I (feat. Teezo Touchdown);2024-10-28;0;0;3;253834;36;chill
803;67536;284;hip-hop;-5293;242;553;A$AP Rocky, Joe Fox, Kanye West;4;173;72;https://api.spotify.com/v1/tracks/2gAGWaK4wvt2xrFUlR4mK8;AT.LONG.LAST.A$AP;Chill Hop;2gAGWaK4wvt2xrFUlR4mK8;Jukebox Joints (feat. Joe Fox & Kanye West);2015-05-26;0;0;2;323960;302;chill
86;7654;575;hip-hop;-3165;973;834;Lil Yachty;1;23;72;https://api.spotify.com/v1/tracks/1Y1jtaZOJYgXBl7lKdLc9o;A Cold Sunday;Chill Hop;1Y1jtaZOJYgXBl7lKdLc9o;A Cold Sunday;2024-02-02;0;0;9;107314;298;chill
579;84143;562;hip-hop;-6788;102;577;XXXTENTACION, Joey Bada$$;4;484;70;https://api.spotify.com/v1/tracks/7J2gyNghNTzl4EsLhXp01Q;?;Chill Hop;7J2gyNghNTzl4EsLhXp01Q;infinity (888) - feat. Joey Bada$$;2018-03-16;0;0;10;176591;274;chill
621;119043;455;hip-hop;-7694;123;28;Travis Scott;4;517;82;https://api.spotify.com/v1/tracks/4kjI1gwQZRKNDkw1nI475M;UTOPIA;Chill Hop;4kjI1gwQZRKNDkw1nI475M;MY EYES;2023-07-28;0,000259;0;0;251250;651;chill
76;80082;435;hip-hop;-4935;158;206;Kanye West, Rick Ross;4;721;76;https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r;My Beautiful Dark Twisted Fantasy;Chill Hop;1UGD3lW3tDmgZfAVDh6w7r;Devil In A New Dress;2010-11-22;0;0;8;351947;175;chill
638;8281;677;hip-hop;-8631;193;435;J. Cole;4;333;73;https://api.spotify.com/v1/tracks/2e3Ea0o24lReQFR4FA7yXH;2014 Forest Hills Drive;Chill Hop;2e3Ea0o24lReQFR4FA7yXH;Love Yourz;2014-12-09;0;1;8;211497;589;chill
498;81958;665;hip-hop;-8185;757;127;Post Malone;4;83;72;https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ;Stoney (Deluxe);Chill Hop;5yuShbu70mtHXY0yLzCQLQ;Go Flex;2016-12-09;0;1;5;179613;23;chill
441;135028;942;hip-hop;-11448;138;925;Sainté;4;469;68;https://api.spotify.com/v1/tracks/7dbyaRWWFvB9UG2vcwTd3J;Local Mvp;Chill Hop;7dbyaRWWFvB9UG2vcwTd3J;Champagne Shots;2021-01-06;0;1;11;144000;493;chill
421;95977;852;hip-hop;-9153;106;457;Kendrick Lamar;4;208;73;https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG;Mr. Morale & The Big Steppers;Chill Hop;1QPreu0BNOrUfEb8HTd2qG;Rich Spirit;2022-05-13;0,000228;0;10;202285;428;chill
652;141981;47;hip-hop;-9629;175;104;A$AP Rocky, Imogen Heap, Clams Casino;4;561;84;https://api.spotify.com/v1/tracks/3ZaEs1O8BG581qYPHpQ8d6;I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino);Chill Hop;3ZaEs1O8BG581qYPHpQ8d6;I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino);2023-08-18;0,00408;1;2;190286;831;chill
574;120013;669;hip-hop;-6442;146;273;Lil Peep, XXXTENTACION;4;286;84;https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9;Come Over When You're Sober, Pt. 2;Chill Hop;4jvjzW7Hm0yK4LvvE0Paz9;Falling Down - Bonus Track;2018-11-09;294;0;4;196400;175;chill
638;94893;809;hip-hop;-5646;453;608;Joey Bada$$;4;28;68;https://api.spotify.com/v1/tracks/7dFGkZbmm6cVlI28bfMaWE;1999;Chill Hop;7dFGkZbmm6cVlI28bfMaWE;Righteous Minds;2012-06-12;0;0;8;224043;262;chill
57;129953;734;hip-hop;-7066;112;689;XXXTENTACION;4;133;81;https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7;17;Chill Hop;3GVkPk8mqxz0itaAriG1L7;Everybody Dies In Their Nightmares;2017-08-25;0,00214;0;7;95467;847;chill
744;82356;798;hip-hop;-5328;292;794;Ice Cube;4;136;78;https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA;The Predator;Chill Hop;2qOm7ukLyHUXWyR4ZWLwxA;It Was A Good Day;1992-11-17;106;0;7;260000;33;chill
653;142347;493;hip-hop;-5666;511;852;Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign;4;466;73;https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC;CALL ME IF YOU GET LOST;Chill Hop;5B0kgjHULYJhAQkK5XsMoC;WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign);2021-06-25;0;0;0;121573;269;chill
435;120058;843;hip-hop;-8442;147;19;Mac Miller, Miguel;4;178;72;https://api.spotify.com/v1/tracks/6GnhWMhgJb7uyiiPEiEkDA;GO:OD AM;Chill Hop;6GnhWMhgJb7uyiiPEiEkDA;Weekend (feat. Miguel);2015-09-18;0;1;8;208080;47;chill
636;145972;837;hip-hop;-7643;342;274;21 Savage;4;86;77;https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d;i am > i was;Chill Hop;2t8yVaLvJ0RenpXUIAC52d;a lot;2018-12-21;125;1;1;288624;395;chill
628;90482;639;hip-hop;-7578;386;43;Kanye West, Dwele;4;398;83;https://api.spotify.com/v1/tracks/5TRPicyLGbAF2LGBFbHGvO;Graduation;Chill Hop;5TRPicyLGbAF2LGBFbHGvO;Flashing Lights;2007-09-11;0;0;6;237507;381;chill
354;160037;741;hip-hop;-10603;118;583;Childish Gambino;4;837;78;https://api.spotify.com/v1/tracks/3vQ4T78TTMOjQXGfXVKQJo;"""Awaken, My Love!""";Chill Hop;3vQ4T78TTMOjQXGfXVKQJo;Redbone;2016-12-02;577;1;1;326933;181;chill
463;11198;809;hip-hop;-11377;109;364;Drake;4;396;80;https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz;More Life;Chill Hop;5mCPDVBb16L4XQwDdbRUpz;Passionfruit;2017-03-18;85;1;11;298941;256;chill
604;49305;583;hip-hop;-8437;724;691;The Alchemist, Boldy James;5;456;68;https://api.spotify.com/v1/tracks/5467KZaTToEB680WvOd9w5;Yacht Rock 2;Chill Hop;5467KZaTToEB680WvOd9w5;Ocean Prime (feat. Boldy James);2019-08-30;0;1;2;99907;735;chill
646;176153;599;hip-hop;-6326;128;638;Joey Bada$$;4;337;68;https://api.spotify.com/v1/tracks/2uuJs2nltcYFh9pkKP7bW4;2000;Chill Hop;2uuJs2nltcYFh9pkKP7bW4;Show Me;2022-07-22;0,000436;1;6;220387;222;chill
251;139999;746;hip-hop;-16169;106;18;XXXTENTACION;4;259;84;https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW;17;Chill Hop;5TXDeTFVRVY7Cvt0Dw4vWW;Revenge;2017-08-25;203;0;11;120027;782;chill
734;97044;918;hip-hop;-2832;191;608;Outkast;4;269;70;https://api.spotify.com/v1/tracks/2vfvGlqCB7oertO5VLE0sz;ATLiens;Chill Hop;2vfvGlqCB7oertO5VLE0sz;ATLiens;1996-08-27;0,000801;0;11;230693;296;chill
63;950;874;hip-hop;-3585;582;717;2Pac;4;298;74;https://api.spotify.com/v1/tracks/4AE7Lj39VnSZNOmGH2iZaq;R U Still Down? [Remember Me];Chill Hop;4AE7Lj39VnSZNOmGH2iZaq;Do For Love;1997-01-01;479;1;1;281600;578;chill
506;115994;848;hip-hop;-5105;102;593;Don Toliver, Travis Scott;4;336;69;https://api.spotify.com/v1/tracks/6w9GrSUaQQIaMBYtabge7p;Love Sick (Deluxe);Chill Hop;6w9GrSUaQQIaMBYtabge7p;Embarrassed (feat. Travis Scott);2023-02-28;0;0;4;192693;376;chill
747;86918;67;hip-hop;-7059;115;918;Kanye West, Chris Martin;4;189;79;https://api.spotify.com/v1/tracks/4iz9lGMjU1lXS51oPmUmTe;Graduation;Chill Hop;4iz9lGMjU1lXS51oPmUmTe;Homecoming;2007-09-11;0;1;1;203493;337;chill
678;117067;595;hip-hop;-518;418;259;PARTYNEXTDOOR;4;335;83;https://api.spotify.com/v1/tracks/5fEB6ZmVkg63GZg9qO86jh;PARTYNEXTDOOR;Chill Hop;5fEB6ZmVkg63GZg9qO86jh;Break from Toronto;2013-07-01;389;1;9;99213;199;chill
52;92869;747;hip-hop;-10523;142;601;Ice Cube;4;357;76;https://api.spotify.com/v1/tracks/2Ih217RCGAmyQR68Nn7Cqo;Lethal Injection;Chill Hop;2Ih217RCGAmyQR68Nn7Cqo;You Know How We Do It;1993-12-07;537;0;10;232773;977;chill
533;131036;797;hip-hop;-974;103;329;XXXTENTACION, Trippie Redd;4;412;84;https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2;17;Chill Hop;7AQim7LbvFVZJE3O8TYgf2;Fuck Love;2017-08-25;152;0;0;146520;172;chill
731;174516;552;hip-hop;-6873;258;632;Kendrick Lamar;4;615;72;https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C;DAMN.;Chill Hop;0y9uTzK9cNKSAEHnpeRG8C;DUCKWORTH.;2017-04-14;0;1;7;248613;536;chill
559;78558;558;hip-hop;-9222;109;62;Tyler, The Creator, Kali Uchis;4;959;90;https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB;Flower Boy;Chill Hop;7KA4W4McWYRpgf0fWsJZWB;See You Again (feat. Kali Uchis);2017-07-21;0,000749;1;6;180387;371;chill
631;84166;48;hip-hop;-5488;149;515;Kanye West;4;116;70;https://api.spotify.com/v1/tracks/6MXXY2eiWkpDCezVCc0cMH;Graduation;Chill Hop;6MXXY2eiWkpDCezVCc0cMH;Good Morning;2007-09-11;105;1;7;195093;791;chill
283;13897;898;hip-hop;-12335;11;469;J. Cole;4;356;68;https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy;4 Your Eyez Only;Chill Hop;0utlOiJy2weVl9WTkcEWHy;Neighbors;2016-12-09;383;0;6;216520;319;chill
283;9704;766;hip-hop;-1033;115;144;Drake;4;846;77;https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo;More Life;Chill Hop;6n3HGiq4v35D6eFOSwqYuo;Teenage Fever;2017-03-18;172;0;8;219692;111;chill
648;932;737;ambient;-5493;105;746;Wizkid, Brent Faiyaz;4;138;77;https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6;Piece of My Heart (feat. Brent Faiyaz);Meditative Vibes;2nYeyMeqYDiFSYYtl2BWD6;Piece of My Heart (feat. Brent Faiyaz);2024-10-18;0,000692;1;1;259354;252;meditative
634;101837;502;ambient;-3367;188;645;Asake, Wizkid;3;144;72;https://api.spotify.com/v1/tracks/13VXuHw3O8Yt7VwRIDqSo4;Lungu Boy;Meditative Vibes;13VXuHw3O8Yt7VwRIDqSo4;MMS;2024-08-08;341;0;8;219628;677;meditative
385;106312;619;ambient;-11272;179;294;Fido;5;118;71;https://api.spotify.com/v1/tracks/1136eJrkWsDvReASbjLTaU;Awolowo;Meditative Vibes;1136eJrkWsDvReASbjLTaU;Awolowo;2024-08-07;369;0;0;135577;129;meditative
651;67813;49;ambient;-6259;108;567;Ayo Maff, Fireboy DML;5;138;68;https://api.spotify.com/v1/tracks/5Wxkvvb6pLky16pwq4gBI3;Dealer;Meditative Vibes;5Wxkvvb6pLky16pwq4gBI3;Dealer;2024-04-16;0,000759;1;11;180594;714;meditative
415;113976;823;ambient;-10845;128;488;Omah Lay;4;637;70;https://api.spotify.com/v1/tracks/0zVk3uuV9UhxAt48F3OL12;Holy Ghost;Meditative Vibes;0zVk3uuV9UhxAt48F3OL12;Holy Ghost;2023-11-09;316;0;5;186154;471;meditative
801;104986;778;ambient;-7326;912;914;Asake;4;106;70;https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY;Work Of Art;Meditative Vibes;5ZtK8XAVnoaGdBXZWCEVCY;Lonely At The Top;2023-06-15;155;0;6;157714;692;meditative
681;139057;918;ambient;-4705;615;706;Dave, Central Cee;4;201;79;https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q;Sprinter;Meditative Vibes;2FDTHlrBguDzQkp7PVj16Q;Sprinter;2023-06-01;0;1;1;229133;263;meditative
756;105024;719;ambient;-5392;109;647;Victony, Rema, Tempoe, Don Toliver;4;761;72;https://api.spotify.com/v1/tracks/25Kyv5SeEenT0EETpP2hYn;Soweto (with Don Toliver, Rema and Tempoe);Meditative Vibes;25Kyv5SeEenT0EETpP2hYn;Soweto (with Don Toliver, Rema & Tempoe);2023-03-22;0;0;5;219500;541;meditative
503;9997;792;ambient;-8044;959;381;Ayra Starr;4;626;68;https://api.spotify.com/v1/tracks/1rrqJ9QkOBYJlsZgqqwxgB;Rush;Meditative Vibes;1rrqJ9QkOBYJlsZgqqwxgB;Rush;2022-09-16;57;1;1;185093;369;meditative
463;12515;562;ambient;-7478;157;416;Tems;5;787;72;https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6;For Broken Ears;Meditative Vibes;2mzM4Y0Rnx2BDZqRnhQ5Q6;Free Mind;2020-09-25;145;1;6;247579;442;meditative
707;104027;849;ambient;-6002;618;602;Wizkid, Tems;4;113;70;https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm;Made In Lagos;Meditative Vibes;5FG7Tl93LdH117jEKYl3Cm;Essence (feat. Tems);2020-10-29;0,000858;1;0;248040;266;meditative
501;103993;637;ambient;-6148;99;431;Rotimi, Wale;4;187;68;https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP;The Beauty of Becoming;Meditative Vibes;6XM53PbvlzhuNtJZtpl7RP;In My Bed;2019-12-13;0,00591;0;0;185461;229;meditative
496;109979;812;ambient;-5969;955;55;Dave, Burna Boy;4;297;73;https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI;PSYCHODRAMA;Meditative Vibes;3z4CGd63tpUn9a6oQSG0CI;Location (feat. Burna Boy);2019-03-08;0;0;9;241293;271;meditative
581;102964;609;ambient;-10854;283;528;Tems;3;277;72;https://api.spotify.com/v1/tracks/2QdSb68BzZGMgCbsrFmSLc;For Broken Ears;Meditative Vibes;2QdSb68BzZGMgCbsrFmSLc;Higher;2020-09-25;0;1;2;196204;509;meditative
642;83389;463;ambient;-4474;686;339;Future, Drake, Tems;4;34;82;https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK;I NEVER LIKED YOU;Meditative Vibes;59nOXPmaKlBfGMDeOVGrIK;WAIT FOR U (feat. Drake & Tems);2022-04-29;0;1;1;189893;314;meditative
655;929;649;ambient;-5534;22;793;Oxlade;4;652;70;https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn;KU LO SA - A COLORS SHOW;Meditative Vibes;2WigMwGJysIh9fRnSJvpjn;KU LO SA - A COLORS SHOW;2022-06-10;0;0;10;147581;307;meditative
549;123879;613;ambient;-8187;116;78;Tems;5;231;71;https://api.spotify.com/v1/tracks/2dFqK2ZkYB9Xc47gr3xXWl;If Orange Was A Place;Meditative Vibes;2dFqK2ZkYB9Xc47gr3xXWl;Replay;2021-09-14;0;1;9;180000;97;meditative
529;112014;782;ambient;-8626;413;44;Ayo Maff;4;592;69;https://api.spotify.com/v1/tracks/10y7iW3rc8bzGbhAC3mNPA;MAFFIAN;Meditative Vibes;10y7iW3rc8bzGbhAC3mNPA;Are you there?;2024-08-15;0,000142;1;0;156429;509;meditative
161;140997;138;ambient;-43643;951;155;Somnum Magnam;1;532;72;https://api.spotify.com/v1/tracks/6KzdWw8Hi1bz1lVw2AXDzb;Touches;Ambient Chill;6KzdWw8Hi1bz1lVw2AXDzb;Touches;2024-01-19;971;1;5;144750;977;chill
277;159719;329;ambient;-13111;971;121;Bon Iver, St. Vincent;3;302;75;https://api.spotify.com/v1/tracks/4k7x3QKrc3h3U0Viqk0uop;The Twilight Saga: New Moon (Original Motion Picture Soundtrack);Dark Academia;4k7x3QKrc3h3U0Viqk0uop;Rosyln;2009-10-16;24;0;10;289560;971;academic
4;135965;44;ambient;-16887;111;249;Tom Rosenthal;4;322;77;https://api.spotify.com/v1/tracks/4IhTXiZLKATmwhMZIb1GQN;Z-Sides;Dark Academia;4IhTXiZLKATmwhMZIb1GQN;Lights Are On;2018-10-26;465;1;3;193749;981;academic
